patient_id,task,wrist,recording_Key,source_File,Accelerometer_X_Mean,Accelerometer_X_Median,Accelerometer_X_Std,Accelerometer_X_Min,Accelerometer_X_Max,Accelerometer_X_Range,Accelerometer_X_IQR,Accelerometer_X_RMS,Accelerometer_X_Energy,Accelerometer_Y_Mean,Accelerometer_Y_Median,Accelerometer_Y_Std,Accelerometer_Y_Min,Accelerometer_Y_Max,Accelerometer_Y_Range,Accelerometer_Y_IQR,Accelerometer_Y_RMS,Accelerometer_Y_Energy,Accelerometer_Z_Mean,Accelerometer_Z_Median,Accelerometer_Z_Std,Accelerometer_Z_Min,Accelerometer_Z_Max,Accelerometer_Z_Range,Accelerometer_Z_IQR,Accelerometer_Z_RMS,Accelerometer_Z_Energy,Gyroscope_X_Mean,Gyroscope_X_Median,Gyroscope_X_Std,Gyroscope_X_Min,Gyroscope_X_Max,Gyroscope_X_Range,Gyroscope_X_IQR,Gyroscope_X_RMS,Gyroscope_X_Energy,Gyroscope_Y_Mean,Gyroscope_Y_Median,Gyroscope_Y_Std,Gyroscope_Y_Min,Gyroscope_Y_Max,Gyroscope_Y_Range,Gyroscope_Y_IQR,Gyroscope_Y_RMS,Gyroscope_Y_Energy,Gyroscope_Z_Mean,Gyroscope_Z_Median,Gyroscope_Z_Std,Gyroscope_Z_Min,Gyroscope_Z_Max,Gyroscope_Z_Range,Gyroscope_Z_IQR,Gyroscope_Z_RMS,Gyroscope_Z_Energy,Acc_Magnitude_Mean,Acc_Magnitude_Median,Acc_Magnitude_Std,Acc_Magnitude_Min,Acc_Magnitude_Max,Acc_Magnitude_Range,Acc_Magnitude_IQR,Acc_Magnitude_RMS,Acc_Magnitude_Energy,Gyro_Magnitude_Mean,Gyro_Magnitude_Median,Gyro_Magnitude_Std,Gyro_Magnitude_Min,Gyro_Magnitude_Max,Gyro_Magnitude_Range,Gyro_Magnitude_IQR,Gyro_Magnitude_RMS,Gyro_Magnitude_Energy
001,CrossArms,LeftWrist,CrossArms__LeftWrist,001_preprocessed.npz,-0.00027759954417499793,-0.0008639478174733242,0.08612022469898231,-0.4051906085744147,0.39505777056142677,0.8002483791358415,0.010461321810849505,0.08607654205942925,7.2313509866788825,-0.001312791049247179,4.829464191299351e-05,0.1358389624241322,-0.5235045834426137,0.49910569796653204,1.0226102814091458,0.01718902005197191,0.13577570167701317,17.99260017790403,-0.0013282895563954164,0.00043471674999163133,0.09644561598570785,-0.4698658346507918,0.3259200768672215,0.7957859115180133,0.013673120070346267,0.09640534584471831,9.070934930461194,-0.04385596317633196,-0.0085699391,0.593056392677334,-2.1524403095,3.1504657269,5.3029060364,0.059571316099999994,0.5943726657286761,344.8001729870427,-0.0793530536107582,-0.008092382,0.8382493535071601,-2.3723511696,3.2955691814,5.667920350999999,0.09633738854999999,0.8415693347672686,691.241210535328,-0.282019255576127,-0.0018274939,1.9505559564414934,-6.0421051979,7.0076789856,13.0497841835,0.037299103075,1.96984902308852,3787.177849592489,0.10827434843139878,0.01257160766863365,0.15309762796225734,0.0011954500525860352,0.6903490285556674,0.6891535785030813,0.2003036756538719,0.18745186839888717,34.294886095044106,1.101626405695001,0.036278788970412104,1.931855606722827,0.0012873831067429541,7.5554771915499055,7.554189808443162,1.2306651576891758,2.2230211390692696,4823.21923311486
001,CrossArms,RightWrist,CrossArms__RightWrist,001_preprocessed.npz,0.00013858808141661616,-0.00041386727610703486,0.07620622559749748,-0.2877301339581057,0.3442967648188743,0.6320268987769799,0.008399162633173994,0.07616730159989957,5.662222845017823,0.0009982445544573762,0.00013780208400344593,0.11179472834681004,-0.4046436733147699,0.5028507451178053,0.9074944184325752,0.018903333843566815,0.1117419007698792,12.186582330361556,-0.0010487996842299292,-0.0009914728746300925,0.09450077913723168,-0.33126806003503256,0.4221702148672277,0.7534382749022603,0.016056328626559254,0.09445817720627143,8.708210907344222,0.10879921811086067,-0.00048738625,0.8540090302181086,-4.6887073517,3.1741197109,7.862827062599999,0.048711653375,0.8604774417453626,722.6513134865803,-0.14678133489969264,-0.004210524950000001,0.7792255006101487,-2.8786914349,2.9773988724,5.8560903073,0.087707847825,0.7925370765680858,613.0402573094458,0.24446012880471316,0.007711638,1.7015350244856229,-6.6027851105,5.1894927025,11.792277813,0.056437044400000004,1.7181431193928898,2881.167400027919,0.09656827931531559,0.013776581132317941,0.13380197344173772,0.0008012343547371254,0.5732840976490954,0.5724828632943583,0.16872593014556792,0.16495471336644787,26.557016082723607,1.022689282501441,0.03804789604882246,1.8105296131598883,0.0021504736364683897,7.615599650092729,7.613449176456261,1.020145030284677,2.0785938093347776,4216.858970823945
001,DrinkGlas,LeftWrist,DrinkGlas__LeftWrist,001_preprocessed.npz,0.00032068246211153706,0.002782078035534607,0.06383647599246574,-0.21226355903170907,0.5282480224738374,0.7405115815055465,0.029106305920531303,0.06380457038050269,3.9733186446059485,0.0006259554613658533,-0.001434578560661107,0.11610088275054167,-1.2147330134752046,0.9499358962144178,2.164668909689622,0.04767059993995234,0.1160430778620388,13.142812017622514,0.00046088901533920606,0.0012340317725170681,0.07378018702946074,-0.6211561418442192,0.4414381899117401,1.0625943317559594,0.03411199308537062,0.07374382037728851,5.307635418785685,-0.04667064960983607,-0.01621474235,1.0579953134986313,-9.5416545868,3.5953018665,13.1369564533,0.45393713189999996,1.0584825712954726,1093.4961052466047,0.0011601132293032584,-0.0025538057,0.559553335747074,-2.9271280766,1.7086319923,4.6357600689,0.2618518583,0.5592678090987304,305.27375071903566,0.01983432322254099,-0.00063353205,0.5586951263580447,-1.3834398985,1.9424693584,3.3259092569,0.35714266824999996,0.558760976420093,304.72069687945736,0.0897099964575488,0.062060038512923195,0.12223991466866169,0.0006520981566238727,1.385178690284299,1.3845265921276753,0.11663011831001717,0.15157562523365525,22.423766081014147,0.836871107275249,0.5225522084848508,1.022789439020517,0.0023073409329460114,10.018780817920378,10.016473476987432,1.2607283052474108,1.3211281787927713,1703.4905528450977
001,DrinkGlas,RightWrist,DrinkGlas__RightWrist,001_preprocessed.npz,0.0003902375985273626,0.00047937017568897705,0.11405193922657687,-0.4715909080804576,0.4642019242881352,0.9357928323685929,0.06272376949439423,0.1139941639595978,12.68279735084332,0.0009273091810670265,-0.003297221575360942,0.1614184166078471,-0.5272655833618693,0.8015569258780535,1.3288225092399228,0.11999680014883708,0.1613383664795847,25.405346854341552,-0.000503383311587441,0.003435583986204422,0.1310780574723068,-0.7636451238022777,0.4416759751243666,1.2053210989266443,0.08924271009967137,0.1310118566904273,16.75216803522971,0.03596400896731557,0.0525331162,2.480387319425969,-13.2938165665,9.9474716187,23.2412881852,1.1875447705250002,2.479377150912615,5999.775591112333,-0.08771987124692623,-0.00400386355,1.1534270513047824,-5.5800142288,3.6179976463,9.1980118751,0.49454255775,1.1561685127717762,1304.6442148067033,0.020518985861577896,0.019925493750000002,1.3897739884126694,-4.8737483025,5.2351078987,10.1088562012,1.0895528644499999,1.3892133747929738,1883.5958694867954,0.1667756901460081,0.10911931226164016,0.16853431684790576,0.0021170035097849175,1.1293753644650673,1.1272583609552824,0.17868640262378566,0.23704186235477795,54.84031224041458,1.9102773603883056,1.1343026016085929,2.4022288607725586,0.00560366187967537,14.187777525950224,14.182173864070549,1.8426548486612773,3.0682161734623814,9188.015675405832
001,Entrainment,LeftWrist,Entrainment__LeftWrist,001_preprocessed.npz,0.00013329632401901838,0.0015780548877523007,0.019978965725885037,-0.07861851152309607,0.12630822898781482,0.2049267405109109,0.021938681281368923,0.01997441513162145,0.7979545197006959,7.742754567395268e-05,0.000790541844969044,0.017870581070377457,-0.08224241047395518,0.05795512525483532,0.1401975357287905,0.020705337816264192,0.017866280642144454,0.6384079679677314,1.536417037651805e-05,-0.0006425506909801771,0.04089803902456005,-0.15695868261763823,0.12097183016681394,0.2779305127844522,0.056838897036343226,0.04088781612307193,3.343627014628282,-0.0006010587284499998,-0.0013437844,0.04993896751787164,-0.2169263363,0.3257552981,0.5426816344,0.04774864715,0.04993009911974649,4.986029596215419,0.00368708607765,0.0049615018,0.06716059050255842,-0.2470880598,0.2397412509,0.4868293107,0.08169665934999999,0.06724495704465885,9.04376849587603,0.0005032919088999999,-0.00125371585,0.045994966498320036,-0.2046427876,0.2468889803,0.4515317679,0.052222356175,0.04598622051718924,4.229464954911112,0.04247187145910834,0.03768350884084205,0.02421627758263669,0.0025950261632558948,0.16267685182375516,0.16008182566049928,0.03081117149339848,0.048887572563468054,4.77998950229671,0.08070045730669438,0.06893219173893453,0.05117007819461389,0.0051570189614936444,0.3691704926678864,0.36401347370639275,0.05844308419355638,0.09554910529932387,18.259263047002563
001,Entrainment,RightWrist,Entrainment__RightWrist,001_preprocessed.npz,-0.00014921878724388825,0.0004249448891465533,0.021345063368345647,-0.07879441611515943,0.09588804584844657,0.17468246196360598,0.02219522745598991,0.021340248137733976,0.9108123811601169,-2.7836574850468726e-05,-0.0005891736592588295,0.019497244474249265,-0.06373455115582771,0.08744782090319296,0.1511823720590207,0.02337438552222364,0.019492389430044194,0.7599064913849971,-7.310883397993844e-05,0.002631409683502754,0.045341948899915815,-0.20122874274908745,0.11257757865789694,0.3138063214069844,0.05972558534710684,0.045330670950021926,4.109739457558323,-0.00710019100895,-0.00140849315,0.06212241921190519,-0.3364397287,0.3641552329,0.7005949616,0.0637414605,0.06251142362495747,7.815356167237784,0.003830469879550001,0.0053625074,0.07817381175747654,-0.2401479483,0.2750464678,0.5151944161,0.101761513375,0.07824807839026572,12.24552354353834,0.00294997825355,0.0013499123499999999,0.05449164355889063,-0.224891752,0.2487098426,0.4736015946,0.066879797725,0.054557830967119005,5.953113839673459,0.04654994484754339,0.04219721963031846,0.02690155472394988,0.0028909701012303983,0.2064309690967243,0.20353999899549388,0.0361580603020184,0.05376085160273895,5.780458330103437,0.09708215055468065,0.08381765016598328,0.059865221466839556,0.005368707623935985,0.42662088713747914,0.42125217951354316,0.06461340212299255,0.11404822127163927,26.013993550449584
001,HoldWeight,LeftWrist,HoldWeight__LeftWrist,001_preprocessed.npz,0.00014288521558962185,0.0004113809700863348,0.003970213438256222,-0.015384356083758259,0.010517027200844868,0.025901383284603126,0.0049264862675449045,0.003970750650772503,0.015388456073075613,1.511661788593646e-05,-0.0004291271254258963,0.005832965906362449,-0.016995131495315043,0.017420666714172358,0.0344157982094874,0.007684336054310519,0.005829996538800894,0.03317312701101207,-9.362792486790197e-06,0.00013264369933233,0.004756082007617841,-0.01776264708851458,0.017911196578716253,0.03567384366723084,0.0061558844756287555,0.004753654086250479,0.02205489371960446,0.0011621565121926229,0.0008669058,0.017556221045447726,-0.0414617099,0.0881362259,0.1295979358,0.02055570835,0.017585667603354206,0.3018335681343258,-4.998686516393416e-05,0.00198488675,0.016560461803539078,-0.0664823279,0.0405937955,0.1070761234,0.01651026705,0.016552051266013185,0.26739511148602324,-0.0010555523746926226,-0.0006862628500000001,0.015568838790932456,-0.0485209636,0.0479524471,0.0964734107,0.0192434364,0.015596620883819032,0.23741647300173407,0.007656444674616174,0.007128083279249008,0.0037075445229015408,0.0007639142642675035,0.024325025037255185,0.02356111077298768,0.004874871940772828,0.008506053582288706,0.07061647680369214,0.024835399418153634,0.021589062661212216,0.014487880625917991,0.0017624658923443737,0.10102210951510823,0.09925964362276386,0.016429112263016372,0.028748577167609014,0.806645152622083
001,HoldWeight,RightWrist,HoldWeight__RightWrist,001_preprocessed.npz,5.8933077527791824e-05,-2.065851316981089e-05,0.00372964541879008,-0.01042709324242524,0.0159426668011363,0.026369760043561542,0.004859890810565864,0.0037282000680126117,0.01356588832919814,0.00013119020415915093,-3.4043297587458364e-05,0.005742705078432562,-0.01684427966944294,0.01725068772437026,0.034094967393813194,0.00795715425885478,0.005741261435887508,0.03217099288620407,1.9747535347323623e-05,-8.201676410240239e-05,0.0051246526466386085,-0.015990310605626484,0.02023557140664432,0.0362258820122708,0.006458776451257482,0.005122064706798056,0.025605893735971226,-0.006785702937909835,-0.00585091255,0.026931751327368744,-0.0941826552,0.0604069233,0.1545895785,0.0378289379,0.027760076350263653,0.7521269148371282,-0.004588310607172131,-0.0022744734,0.018054100797707518,-0.0580003858,0.041619014,0.09961939980000001,0.021816798499999998,0.01861905432905927,0.3383491236898577,0.011023957692213116,0.00980395035,0.014962825353517286,-0.0262808502,0.0522948503,0.0785757005,0.0201558344,0.018579138683481974,0.3368999687587749,0.0077088005283012595,0.007069548868138653,0.003699394808479363,0.0008982573172352602,0.021267537532851658,0.020369280215616396,0.004763437618149007,0.008549684525347387,0.07134277495137344,0.034578849672328354,0.03289710999988972,0.016341731600058872,0.0023438904009577344,0.10930674675898304,0.1069628563580253,0.021305562874737845,0.038242324946333804,1.427376007285761
001,LiftHold,LeftWrist,LiftHold__LeftWrist,001_preprocessed.npz,-0.0005539055467367512,-0.0006040707394841134,0.019603362414068883,-0.1211257066258248,0.06943919233492825,0.19056489896075304,0.007374973147950393,0.019601145060309494,0.3749839703710882,-0.0010553312477045908,-1.238506198300484e-05,0.03763810178756544,-0.13764021837089824,0.19527148173896414,0.3329117001098624,0.009551161602234095,0.037633614873200896,1.382298033182222,0.0030534095655671088,0.0003222162895518208,0.02850864917381991,-0.11531653849411982,0.1720119400205432,0.28732847851466303,0.009712908002122062,0.028657174653615208,0.8015240513087386,-0.030828794087704916,-0.000318401,0.1981541222839467,-1.2230685949,0.6275191307,1.8505877256,0.024454309375,0.20043762155013958,39.21103436949273,0.08563495795081968,-0.00104192925,0.42185061942880087,-0.3525215387,2.5364716053,2.888993144,0.026903452350000003,0.43024290485206784,180.6663422033324,-0.12614549238084016,-0.0008535758,0.3998979871833654,-1.8923350573,0.1630880833,2.0554231406,0.019217103475,0.41912675240490493,171.45122095152692,0.026875094289604363,0.009059445090026642,0.04360510271740702,0.00032515947416021087,0.2092506648714681,0.2089255053973079,0.010018230313715612,0.05120280768891008,2.558806054862049,0.2308192158483734,0.024351664927363185,0.5899411073338315,0.002387602018447861,2.6728460291326743,2.6704584271142267,0.03096510750201543,0.6332072582414899,391.32859752435195
001,LiftHold,RightWrist,LiftHold__RightWrist,001_preprocessed.npz,-0.0007351117162310354,-0.00013535942861340328,0.019638452903788732,-0.0886563603503193,0.06148528769407321,0.1501416480443925,0.006783258692309722,0.019642150320099874,0.37655453153666196,0.002548789621672186,-7.362295250542346e-05,0.03787082580455756,-0.17906588124347245,0.2002227207892871,0.37928860203275955,0.009142499496338892,0.0379371362784284,1.404684877591855,-0.0013041581912769339,4.9672486540781576e-05,0.0376398461438066,-0.16606065894238475,0.2556552045832854,0.42171586352567014,0.011192080258732067,0.03764315674844058,1.3829990759879631,0.13611207771721312,0.0028366116,0.45964573034005435,-0.5865541697,3.0372998714,3.6238540411,0.02649572235,0.479149481535532,224.07420424003064,0.0463524015039959,0.0042802985,0.16478033435749112,-0.1963085383,0.9530535936,1.1493621319,0.027992287674999998,0.17109437007597958,28.570724668375544,0.14905743134211064,0.00555024995,0.373127920299716,-0.0783774108,1.4349470139,1.5133244247,0.021517826375000004,0.4016216064265817,157.42871679470002,0.029194212186609666,0.009134147539339194,0.048910087140871104,0.0011058454172282693,0.2639447523053115,0.26283890688808326,0.01099746474123144,0.056938981622374624,3.16423848511648,0.2532584193460241,0.024614069700532926,0.596978008941472,0.001570027134866971,3.2016579306300854,3.2000879034952185,0.03467086236401841,0.6481955136192579,410.07364570310625
